edit_positive_score,file,x1,y1,x2,y2,edit_positive_ratio,edit_positive_mean_delta,preserve_negative_ratio,text_occupancy_ratio,text_confidence_mean,text_confidence_occupied_mean
64.30048150662333,hw5k_3707.jpg,800,2080,1056,2336,0.59686279296875,107.73075866699219,0.40313720703125,0.1211395263671875,0.0713127851486206,0.588683009147644
64.1241305519361,hw5k_3707.jpg,800,2240,1056,2496,0.7196197509765625,89.10835266113281,0.2803802490234375,0.0,0.0,0.0
62.773870753124356,hw5k_3707.jpg,1120,2080,1376,2336,0.5915679931640625,106.1143798828125,0.4084320068359375,0.1518707275390625,0.09477372467517853,0.6240419745445251
59.65927159180865,hw5k_3707.jpg,1280,2080,1536,2336,0.5729217529296875,104.13162231445312,0.4270782470703125,0.1413116455078125,0.0831877663731575,0.5886828899383545
57.52595857298002,hw5k_3707.jpg,1280,2240,1536,2496,0.69720458984375,82.50943756103516,0.30279541015625,0.0,0.0,0.0
51.84281096840277,scut_457.jpg,640,1120,896,1376,0.395721435546875,131.0083465576172,0.604278564453125,0.0413055419921875,0.03581946715712547,0.8671831488609314
51.129256825952325,hw5k_743.jpg,1440,1760,1696,2016,0.8391571044921875,60.92930221557617,0.1608428955078125,0.864410400390625,0.7273083925247192,0.841392457485199
50.83895083738025,hw5k_743.jpg,320,1440,576,1696,0.875457763671875,58.0712776184082,0.124542236328125,0.3118896484375,0.23469719290733337,0.7525008320808411
50.71112051804084,hw5k_3707.jpg,960,2400,1216,2656,0.7214202880859375,70.29344940185547,0.2785797119140625,0.0,0.0,0.0
50.358025068300776,scut_457.jpg,480,1120,736,1376,0.3986053466796875,126.3355484008789,0.6013946533203125,0.1159210205078125,0.0958041325211525,0.8264604210853577
48.701912394026294,hw5k_3707.jpg,1440,2080,1696,2336,0.578765869140625,84.14786529541016,0.421234130859375,0.1482391357421875,0.08726586401462555,0.5886829495429993
48.65579376521055,hw5k_3707.jpg,1120,2400,1376,2656,0.6554107666015625,74.23709869384766,0.3445892333984375,0.0,0.0,0.0
48.568093308771495,hw5k_743.jpg,1440,1920,1696,2176,0.8201751708984375,59.216732025146484,0.1798248291015625,0.55413818359375,0.4582962393760681,0.8270432353019714
48.46833870833507,hw5k_3957.jpg,1280,1120,1536,1376,0.7794647216796875,62.18156814575195,0.2205352783203125,0.2724456787109375,0.2067638784646988,0.7589178085327148
48.30124436796177,hw5k_3797.jpg,320,2080,576,2336,0.6696929931640625,72.12445831298828,0.3303070068359375,0.0,0.0,0.0
48.02585701830685,hw5k_1046.jpg,960,480,1216,736,0.6641845703125,72.30799865722656,0.3358154296875,0.4312744140625,0.3024723529815674,0.7013456225395203
47.26125433947891,hw5k_3707.jpg,320,2400,576,2656,0.6703033447265625,70.50726318359375,0.3296966552734375,0.0,0.0,0.0
46.82336651603691,hw5k_3707.jpg,0,2400,256,2656,0.652313232421875,71.7804946899414,0.347686767578125,0.0,0.0,0.0
46.7710187327466,hw5k_743.jpg,1440,1600,1696,1856,0.8900909423828125,52.54633712768555,0.1099090576171875,0.4828948974609375,0.4079296290874481,0.8447586297988892
46.65262739546597,hw5k_743.jpg,800,640,1056,896,0.85009765625,54.8791389465332,0.14990234375,0.44732666015625,0.37864354252815247,0.8464587926864624
46.6089136331575,hw5k_743.jpg,320,1600,576,1856,0.840667724609375,55.44272994995117,0.159332275390625,0.718902587890625,0.5809810757637024,0.8081498742103577
45.96534304693341,hw5k_5028.jpg,1280,800,1536,1056,0.40289306640625,114.08819580078125,0.59710693359375,0.1490325927734375,0.1084599643945694,0.7277599573135376
45.793646774603985,hw5k_743.jpg,1440,2080,1696,2336,0.7716827392578125,59.34258270263672,0.2283172607421875,0.534027099609375,0.4463626444339752,0.8358426690101624
45.633679846767336,hw5k_4957.jpg,1120,1760,1376,2016,0.3885040283203125,117.45999145507812,0.6114959716796875,0.0,0.0,0.0
45.61908546241466,hw5k_1011.jpg,1600,480,1856,736,0.7092132568359375,64.3235092163086,0.2907867431640625,0.1234588623046875,0.09179788827896118,0.7435503602027893
45.59714471921325,hw5k_3707.jpg,1600,2080,1856,2336,0.61083984375,74.64664459228516,0.38916015625,0.15496826171875,0.09122718125581741,0.5886829495429993
45.395847046980634,hw5k_4957.jpg,1120,1600,1376,1856,0.3966827392578125,114.43867492675781,0.6033172607421875,0.0,0.0,0.0
45.23058971762657,hw5k_743.jpg,1280,1760,1536,2016,0.767242431640625,58.9521484375,0.232757568359375,0.8659210205078125,0.7286622524261475,0.8414881229400635
45.15806890896056,hw5k_3707.jpg,800,2400,1056,2656,0.7089691162109375,63.695396423339844,0.2910308837890625,0.0,0.0,0.0
45.13852719363058,hw5k_743.jpg,800,800,1056,1056,0.8023834228515625,56.255558013916016,0.1976165771484375,0.5366973876953125,0.4333908259868622,0.8075142502784729
44.29250478907488,hw5k_743.jpg,1120,1760,1376,2016,0.82806396484375,53.48923110961914,0.17193603515625,0.8708953857421875,0.7328596115112305,0.8415012955665588
44.280372746288776,hw5k_3957.jpg,1440,1440,1696,1696,0.7952880859375,55.67840576171875,0.2047119140625,0.432647705078125,0.3447343111038208,0.7968014478683472
43.95788534311578,hw5k_743.jpg,1120,1920,1376,2176,0.818084716796875,53.73268127441406,0.181915283203125,0.6890411376953125,0.5742835998535156,0.8334534764289856
43.61729491042206,hw5k_3957.jpg,480,1120,736,1376,0.7025299072265625,62.08603286743164,0.2974700927734375,0.554107666015625,0.44763487577438354,0.8078482747077942
43.26913527154829,hw5k_743.jpg,1440,960,1696,1216,0.813079833984375,53.21634292602539,0.186920166015625,0.87109375,0.7208842039108276,0.8275620937347412
42.89779344480485,hw5k_743.jpg,480,1280,736,1536,0.8590087890625,49.93871307373047,0.1409912109375,0.6404876708984375,0.5391604900360107,0.8417968153953552
42.769374041003175,hw5k_743.jpg,320,1280,576,1536,0.8153228759765625,52.45697784423828,0.1846771240234375,0.3732452392578125,0.31421205401420593,0.8418381810188293
41.96696957317181,hw5k_4885.jpg,320,2400,576,2656,0.579803466796875,72.3813705444336,0.420196533203125,0.50830078125,0.24389348924160004,0.47982120513916016
41.81419464293867,hw5k_3921.jpg,1760,1920,1920,2176,0.6256103515625,66.83744049072266,0.3743896484375,0.7212890625,0.6178827881813049,0.8566367626190186
41.80017522844719,hw5k_3957.jpg,1440,1280,1696,1536,0.7592926025390625,55.05147171020508,0.2407073974609375,0.1563873291015625,0.1282034069299698,0.8197813630104065
41.700117702712305,hw5k_1046.jpg,1120,320,1376,576,0.6478118896484375,64.37071990966797,0.3521881103515625,0.3820648193359375,0.28180915117263794,0.7375951409339905
41.62665244657546,hw5k_743.jpg,800,960,1056,1216,0.738525390625,56.36455154418945,0.261474609375,0.90234375,0.7468670010566711,0.8276968002319336
41.467994255013764,hw5k_1011.jpg,1920,480,2176,736,0.6144256591796875,67.49066162109375,0.3855743408203125,0.6130828857421875,0.4254727065563202,0.6939889192581177
41.32621400349308,hw5k_743.jpg,320,1760,576,2016,0.8238372802734375,50.16307830810547,0.1761627197265625,0.8830718994140625,0.7433921098709106,0.8418251276016235
41.2516792002134,hw5k_743.jpg,1440,1440,1696,1696,0.930328369140625,44.34098815917969,0.069671630859375,0.0597076416015625,0.04901140183210373,0.8208563327789307
41.097159359254874,hw5k_743.jpg,800,1440,1056,1696,0.8716278076171875,47.14989471435547,0.1283721923828125,0.170074462890625,0.13960669934749603,0.8208563923835754
41.090621675597504,hw5k_3331.jpg,480,1280,736,1536,0.7481231689453125,54.92494201660156,0.2518768310546875,0.6760101318359375,0.5613264441490173,0.8303520083427429
41.02759089739993,hw5k_743.jpg,800,1600,1056,1856,0.83917236328125,48.890541076660156,0.16082763671875,0.495758056640625,0.4188297986984253,0.8448269963264465
41.01718112913659,hw5k_3707.jpg,160,2400,416,2656,0.6638946533203125,61.78266525268555,0.3361053466796875,0.0,0.0,0.0
40.75865725846961,hw5k_1011.jpg,1600,960,1856,1216,0.5954437255859375,68.45089721679688,0.4045562744140625,0.3239898681640625,0.2642363905906677,0.8155699372291565
40.737918415572494,hw5k_3654.jpg,800,1600,1056,1856,0.570953369140625,71.35069274902344,0.429046630859375,0.0318145751953125,0.026864375919103622,0.8444048166275024
40.72300851571409,hw5k_4833.jpg,1760,480,1997,736,0.5568631329113924,73.1292953491211,0.44313686708860756,0.7759592563291139,0.5481570363044739,0.7064249515533447
40.67825779784471,hw5k_3957.jpg,1600,1440,1856,1696,0.7242889404296875,56.16302490234375,0.2757110595703125,0.45263671875,0.3603845238685608,0.7961891889572144
40.59506868140306,hw5k_743.jpg,640,1440,896,1696,0.8493194580078125,47.79717254638672,0.1506805419921875,0.2348785400390625,0.18630579113960266,0.7932005524635315
40.42833972454537,hw5k_743.jpg,1280,800,1536,1056,0.7970123291015625,50.72486114501953,0.2029876708984375,0.531158447265625,0.4287693500518799,0.8072342276573181
40.39516080537578,hw5k_708.jpg,1280,2080,1536,2336,0.7461700439453125,54.13666915893555,0.2538299560546875,0.885589599609375,0.7586076259613037,0.8566130995750427
40.36384503520094,hw5k_3797.jpg,0,1280,256,1536,0.5604705810546875,72.01777648925781,0.4395294189453125,0.0,0.0,0.0
40.27234770194627,hw5k_1046.jpg,960,640,1216,896,0.5593719482421875,71.99565124511719,0.4406280517578125,0.4813079833984375,0.33992546796798706,0.7062535285949707
40.16410682722926,hw5k_1046.jpg,1920,1120,2176,1376,0.5054931640625,79.45529174804688,0.4945068359375,0.258636474609375,0.19736388325691223,0.7630937695503235
39.95014771819115,hw5k_1046.jpg,1760,640,2016,896,0.5166015625,77.33261108398438,0.4833984375,0.0,0.0,0.0
39.801177139393985,hw5k_1046.jpg,960,320,1216,576,0.51898193359375,76.69087219238281,0.48101806640625,0.4438018798828125,0.3252953886985779,0.7329744696617126
39.71395757608116,hw5k_4957.jpg,1280,1920,1536,2176,0.353271484375,112.41767120361328,0.646728515625,0.0,0.0,0.0
39.70154459006153,hw5k_3957.jpg,480,1280,736,1536,0.7555389404296875,52.54731750488281,0.2444610595703125,0.60107421875,0.50371915102005,0.8380316495895386
39.66708279796876,hw5k_1269.jpg,1280,640,1536,896,0.6645965576171875,59.68595886230469,0.3354034423828125,0.528106689453125,0.3332136571407318,0.6309589743614197
39.33972949068993,hw5k_3957.jpg,960,1120,1216,1376,0.6275634765625,62.68645477294922,0.3724365234375,0.32220458984375,0.2545921802520752,0.7901567816734314
39.25437116995454,hw5k_4957.jpg,640,1760,896,2016,0.367431640625,106.83448791503906,0.632568359375,0.1257476806640625,0.10979451984167099,0.8731335997581482
39.205990731716156,hw5k_743.jpg,320,800,576,1056,0.799560546875,49.034423828125,0.200439453125,0.30853271484375,0.24928700923919678,0.8079760074615479
39.16949033597484,hw5k_1011.jpg,1920,320,2176,576,0.50970458984375,76.8474349975586,0.49029541015625,0.6182098388671875,0.44507932662963867,0.7199486494064331
38.910080996342,hw5k_743.jpg,640,1280,896,1536,0.7463531494140625,52.13360595703125,0.2536468505859375,0.6428985595703125,0.5412360429763794,0.84186851978302
38.8817172012059,hw5k_3707.jpg,1440,2240,1696,2496,0.5041961669921875,77.11624908447266,0.4958038330078125,0.0,0.0,0.0
38.845930945535656,hw5k_743.jpg,1280,1920,1536,2176,0.6304168701171875,61.61943435668945,0.3695831298828125,0.5764007568359375,0.4774920642375946,0.8284029364585876
38.62712823715992,hw5k_3921.jpg,1600,1920,1856,2176,0.63775634765625,60.56721878051758,0.36224365234375,0.728424072265625,0.6239798665046692,0.856616199016571
38.481422167271376,hw5k_5028.jpg,1120,1440,1376,1696,0.53173828125,72.36910247802734,0.46826171875,0.1386260986328125,0.10964588820934296,0.7909470200538635
38.39156866190024,hw5k_4761.jpg,800,1600,1056,1856,0.529632568359375,72.48717498779297,0.470367431640625,0.5653839111328125,0.4310480058193207,0.7623987197875977
38.34806405293057,hw5k_1046.jpg,1280,160,1536,416,0.6610565185546875,58.0102653503418,0.3389434814453125,0.0,0.0,0.0
38.11556890886277,hw5k_743.jpg,960,640,1216,896,0.75799560546875,50.28468322753906,0.24200439453125,0.4471435546875,0.3784884810447693,0.8464586734771729
38.10427709831856,hw5k_3957.jpg,1120,1120,1376,1376,0.594329833984375,64.1130142211914,0.405670166015625,0.2628021240234375,0.19930259883403778,0.7583751082420349
38.047222152817994,hw5k_3707.jpg,640,2400,896,2656,0.6097412109375,62.39896774291992,0.3902587890625,0.0,0.0,0.0
37.950424439739436,hw5k_743.jpg,1280,960,1536,1216,0.7230682373046875,52.485260009765625,0.2769317626953125,0.8975982666015625,0.7428367733955383,0.8275826573371887
37.94134961301461,hw5k_3957.jpg,1120,960,1376,1216,0.653594970703125,58.05024719238281,0.346405029296875,0.3849639892578125,0.3380829691886902,0.878219723701477
37.90120692877099,hw5k_3331.jpg,320,1120,576,1376,0.660614013671875,57.37269592285156,0.339385986328125,0.52703857421875,0.41747206449508667,0.7921091318130493
37.83320624468615,hw5k_743.jpg,800,1760,1056,2016,0.7960662841796875,47.52519607543945,0.2039337158203125,0.8726348876953125,0.7344560623168945,0.8416534066200256
37.792319353320636,hw5k_3957.jpg,960,1760,1216,2016,0.676727294921875,55.8457145690918,0.323272705078125,0.618804931640625,0.5143609046936035,0.83121657371521
37.781930373515934,hw5k_743.jpg,1440,800,1696,1056,0.85809326171875,44.03009796142578,0.14190673828125,0.5142059326171875,0.4149807095527649,0.8070321083068848
37.75195460912073,hw5k_743.jpg,640,1600,896,1856,0.8005523681640625,47.15738296508789,0.1994476318359375,0.56591796875,0.4700506925582886,0.8305986523628235
37.586709070717916,hw5k_743.jpg,320,640,576,896,0.812164306640625,46.279685974121094,0.187835693359375,0.1983184814453125,0.16883116960525513,0.8513133525848389
37.397889240062796,hw5k_3957.jpg,1280,1280,1536,1536,0.6708221435546875,55.74933624267578,0.3291778564453125,0.1563873291015625,0.1282034069299698,0.8197813630104065
37.38625035592122,hw5k_743.jpg,1440,1120,1696,1376,0.7813262939453125,47.849727630615234,0.2186737060546875,0.84991455078125,0.7128690481185913,0.8387537598609924
37.2004157921765,hw5k_3957.jpg,640,1440,896,1696,0.66461181640625,55.973148345947266,0.33538818359375,0.9185638427734375,0.7634458541870117,0.8311298489570618
37.11468613211764,hw5k_1011.jpg,1600,640,1856,896,0.5917205810546875,62.723331451416016,0.4082794189453125,0.2233734130859375,0.1711391657590866,0.7661572694778442
37.114579304354265,hw5k_743.jpg,640,1760,896,2016,0.7758636474609375,47.83647155761719,0.2241363525390625,0.8795166015625,0.7402647733688354,0.8416723608970642
37.103181432466954,hw5k_743.jpg,480,800,736,1056,0.79339599609375,46.76502227783203,0.20660400390625,0.5406951904296875,0.436726450920105,0.8077127933502197
36.959203387610614,hw5k_1046.jpg,800,480,1056,736,0.51092529296875,72.33778381347656,0.48907470703125,0.2523956298828125,0.19393518567085266,0.7683777213096619
36.946170672774315,hw5k_1011.jpg,1440,480,1696,736,0.5677490234375,65.0748291015625,0.4322509765625,0.507537841796875,0.40058934688568115,0.7892797589302063
36.877175554283895,hw5k_743.jpg,320,1920,576,2176,0.7989349365234375,46.157920837402344,0.2010650634765625,0.7346343994140625,0.6133294701576233,0.8348772525787354
36.75437135109678,hw5k_1046.jpg,1760,960,2016,1216,0.5470733642578125,67.18362426757812,0.4529266357421875,0.0,0.0,0.0
36.73410114389844,hw5k_743.jpg,1440,2240,1696,2496,0.628387451171875,58.457725524902344,0.371612548828125,0.8619537353515625,0.7200203537940979,0.8353351950645447
36.73179628851358,hw5k_743.jpg,320,960,576,1216,0.758636474609375,48.41817855834961,0.241363525390625,0.5189666748046875,0.42959514260292053,0.8277895450592041
36.71726288739592,hw5k_743.jpg,1280,640,1536,896,0.7732086181640625,47.48687744140625,0.2267913818359375,0.450653076171875,0.38151365518569946,0.8465794920921326
36.672584764659405,hw5k_4957.jpg,1280,960,1536,1216,0.364898681640625,100.500732421875,0.635101318359375,0.0,0.0,0.0
36.62042967346497,hw5k_743.jpg,480,1440,736,1696,0.8802337646484375,41.60307312011719,0.1197662353515625,0.3675537109375,0.2818884253501892,0.7669312357902527
36.61491686291993,hw5k_4957.jpg,1120,960,1376,1216,0.39739990234375,92.13619995117188,0.60260009765625,0.0,0.0,0.0
36.492866526241414,hw5k_3707.jpg,480,2400,736,2656,0.5773162841796875,63.211219787597656,0.4226837158203125,0.0,0.0,0.0
36.47480284888297,hw5k_743.jpg,1440,1280,1696,1536,0.861724853515625,42.327667236328125,0.138275146484375,0.3699493408203125,0.31033337116241455,0.8388537168502808
36.38360544294119,hw5k_1269.jpg,1120,480,1376,736,0.802734375,45.324588775634766,0.197265625,0.1711273193359375,0.11783698201179504,0.6885924339294434
36.37060432927683,hw5k_1011.jpg,1600,320,1856,576,0.60052490234375,60.56468963623047,0.39947509765625,0.1322479248046875,0.09833300113677979,0.7435503602027893
36.35660445643589,hw5k_3331.jpg,800,1440,1056,1696,0.6983642578125,52.05965805053711,0.3016357421875,0.8560638427734375,0.7096263766288757,0.8289410471916199
36.352087904233485,hw5k_3331.jpg,480,1120,736,1376,0.66009521484375,55.07097625732422,0.33990478515625,0.47509765625,0.37340664863586426,0.7859576344490051
36.34843377163634,hw5k_1011.jpg,1760,320,2016,576,0.494720458984375,73.47267150878906,0.505279541015625,0.1889495849609375,0.12805411219596863,0.6777156591415405
36.293679617578164,hw5k_743.jpg,1280,1600,1536,1856,0.80572509765625,45.044742584228516,0.19427490234375,0.4853668212890625,0.41003698110580444,0.8447981476783752
36.24794030911289,hw5k_3797.jpg,320,1920,576,2176,0.6031036376953125,60.10234069824219,0.3968963623046875,0.0,0.0,0.0
36.24053511279635,hw5k_743.jpg,960,1760,1216,2016,0.8300628662109375,43.65998840332031,0.1699371337890625,0.8725738525390625,0.7343192100524902,0.8415554761886597
36.23864951916039,hw5k_1046.jpg,1760,800,2016,1056,0.558837890625,64.84644317626953,0.441162109375,0.0,0.0,0.0
36.030720918788575,hw5k_743.jpg,1280,1440,1536,1696,0.847320556640625,42.523128509521484,0.152679443359375,0.1651153564453125,0.13553598523139954,0.8208563923835754
35.910142465727404,hw5k_4921.jpg,320,2400,576,2656,0.5461883544921875,65.74681091308594,0.4538116455078125,0.266021728515625,0.16809429228305817,0.6318817734718323
35.88063350704033,hw5k_5028.jpg,1120,1600,1376,1856,0.5160675048828125,69.52701568603516,0.4839324951171875,0.125,0.09825385361909866,0.7860308289527893
35.77340146363713,hw5k_1011.jpg,1440,960,1696,1216,0.5327911376953125,67.14338684082031,0.4672088623046875,0.6849212646484375,0.5065406560897827,0.7395604252815247
35.74502249923535,hw5k_1011.jpg,1440,640,1696,896,0.5449981689453125,65.58741760253906,0.4550018310546875,0.608062744140625,0.48091912269592285,0.7909038066864014
35.71584484598134,hw5k_1046.jpg,320,800,576,1056,0.4840850830078125,73.78009796142578,0.5159149169921875,0.3886260986328125,0.2888873815536499,0.7433555722236633
35.50751216488425,hw5k_743.jpg,640,640,896,896,0.828155517578125,42.87541580200195,0.171844482421875,0.444732666015625,0.376414954662323,0.8463847637176514
35.498701790347695,hw5k_708.jpg,960,2080,1216,2336,0.77728271484375,45.670257568359375,0.22271728515625,0.7080230712890625,0.5924599170684814,0.8367805480957031
35.47957684582798,hw5k_3957.jpg,800,1440,1056,1696,0.6658477783203125,53.28481674194336,0.3341522216796875,0.8858489990234375,0.7368334531784058,0.8317822217941284
35.47068317653611,hw5k_1046.jpg,1120,640,1376,896,0.4730377197265625,74.98489379882812,0.5269622802734375,0.5483551025390625,0.38361984491348267,0.6995828747749329
35.41601925261784,hw5k_743.jpg,1120,960,1376,1216,0.624420166015625,56.7182502746582,0.375579833984375,0.8984527587890625,0.7435680031776428,0.8276095390319824
35.40614369051764,hw5k_3331.jpg,1120,960,1376,1216,0.5560455322265625,63.67490005493164,0.4439544677734375,0.4049224853515625,0.32040295004844666,0.7912697792053223
35.39835660601966,hw5k_3957.jpg,1280,640,1536,896,0.66619873046875,53.134830474853516,0.33380126953125,0.56500244140625,0.4356309473514557,0.771024763584137
35.38530214258935,hw5k_1011.jpg,1760,1120,2016,1376,0.5372467041015625,65.8641586303711,0.4627532958984375,0.235565185546875,0.1608366072177887,0.6827689409255981
35.373031202936545,hw5k_4957.jpg,1280,1600,1536,1856,0.4175872802734375,84.70811462402344,0.5824127197265625,0.0,0.0,0.0
35.3152542586904,hw5k_3957.jpg,800,1600,1056,1856,0.70819091796875,49.86685562133789,0.29180908203125,0.9515838623046875,0.7947732210159302,0.8352109789848328
35.2220840404043,hw5k_743.jpg,800,480,1056,736,0.7327423095703125,48.06885528564453,0.2672576904296875,0.52545166015625,0.4489137530326843,0.8543387055397034
35.197922411723994,hw5k_3331.jpg,640,1280,896,1536,0.6907806396484375,50.953834533691406,0.3092193603515625,0.5985565185546875,0.4964075982570648,0.8293411135673523
35.1795414541848,hw5k_1011.jpg,1440,800,1696,1056,0.52410888671875,67.1225814819336,0.47589111328125,0.6646728515625,0.5093802213668823,0.7663623094558716
35.06581494223792,hw5k_1046.jpg,1440,160,1696,416,0.637725830078125,54.985721588134766,0.362274169921875,0.21875,0.18630915880203247,0.8516989350318909
35.062190830067266,hw5k_743.jpg,640,1120,896,1376,0.7126312255859375,49.20103073120117,0.2873687744140625,0.8811187744140625,0.7397205829620361,0.8395242691040039
35.02942730567884,hw5k_3654.jpg,1440,1600,1696,1856,0.6097869873046875,57.445350646972656,0.3902130126953125,0.4065093994140625,0.3353367745876312,0.8249176144599915
34.990416651126,hw5k_708.jpg,1120,2080,1376,2336,0.669403076171875,52.27107238769531,0.330596923828125,0.6789398193359375,0.5806137323379517,0.8551770448684692
34.966408953478094,hw5k_3957.jpg,1120,1280,1376,1536,0.6972198486328125,50.15119552612305,0.3027801513671875,0.1966705322265625,0.16402149200439453,0.8339911699295044
34.96051271278489,hw5k_3297.jpg,1600,1920,1839,2176,0.6265363493723849,55.79965591430664,0.3734636506276151,0.7493135460251046,0.6249452233314514,0.8340235948562622
34.95582181488862,hw5k_3957.jpg,960,1600,1216,1856,0.6707305908203125,52.11603927612305,0.3292694091796875,0.61199951171875,0.505930483341217,0.8266844749450684
34.93756046984345,hw5k_1046.jpg,1120,480,1376,736,0.52703857421875,66.29032897949219,0.47296142578125,0.49847412109375,0.34626972675323486,0.694659411907196
34.8297160359798,hw5k_743.jpg,1280,1120,1536,1376,0.756011962890625,46.0703239440918,0.243988037109375,0.8695526123046875,0.7294856309890747,0.8389206528663635
34.77200247813016,hw5k_743.jpg,800,1120,1056,1376,0.692138671875,50.23849105834961,0.307861328125,0.88262939453125,0.7408964037895203,0.8394196629524231
34.72390397253912,hw5k_743.jpg,640,960,896,1216,0.725311279296875,47.87448501586914,0.274688720703125,0.90234375,0.7468907237052917,0.8277231454849243
34.71114262146875,hw5k_743.jpg,800,1280,1056,1536,0.695465087890625,49.91069030761719,0.304534912109375,0.64019775390625,0.5389276146888733,0.8418142199516296
34.68979839293752,hw5k_1011.jpg,1120,1440,1376,1696,0.5000152587890625,69.37747955322266,0.4999847412109375,0.1069793701171875,0.08509013056755066,0.7953882813453674
34.64776721491944,hw5k_743.jpg,960,1920,1216,2176,0.7608184814453125,45.540122985839844,0.2391815185546875,0.7334136962890625,0.6123908758163452,0.8349869847297668
34.46056596993003,hw5k_743.jpg,800,1920,1056,2176,0.816192626953125,42.22111892700195,0.183807373046875,0.7339019775390625,0.6127748489379883,0.8349546194076538
34.439419916889165,hw5k_743.jpg,480,1920,736,2176,0.8138275146484375,42.31783676147461,0.1861724853515625,0.734405517578125,0.6131687164306641,0.8349185585975647
34.39745414536446,hw5k_743.jpg,480,2080,736,2336,0.79119873046875,43.47511291503906,0.20880126953125,0.7132720947265625,0.6007396578788757,0.8422307968139648
34.238616344402544,hw5k_3921.jpg,1440,1920,1696,2176,0.627777099609375,54.53944778442383,0.372222900390625,0.793670654296875,0.6824120879173279,0.8598178029060364
34.20616279775277,hw5k_1269.jpg,1440,960,1696,1216,0.7535400390625,45.39395523071289,0.2464599609375,0.2086181640625,0.1406612992286682,0.6742523908615112
34.16524615214439,hw5k_593.jpg,960,640,1216,896,0.6920928955078125,49.365116119384766,0.3079071044921875,0.57537841796875,0.4342523217201233,0.7547247409820557
34.09129404666601,hw5k_743.jpg,1600,960,1856,1216,0.9453582763671875,36.061771392822266,0.0546417236328125,0.3113861083984375,0.25770270824432373,0.8275986313819885
34.072129473031964,hw5k_743.jpg,1600,2240,1856,2496,0.7331390380859375,46.474308013916016,0.2668609619140625,0.7750396728515625,0.6472933292388916,0.8351744413375854
34.029089724761434,scut_464.jpg,800,1120,1056,1376,0.5162200927734375,65.91973114013672,0.4837799072265625,0.02606201171875,0.02394060231745243,0.9186012744903564
34.01937388814986,hw5k_743.jpg,1120,800,1376,1056,0.68603515625,49.588382720947266,0.31396484375,0.53271484375,0.4300679564476013,0.8073135018348694
33.992409191210754,hw5k_3331.jpg,960,1600,1216,1856,0.653472900390625,52.01808547973633,0.346527099609375,0.63238525390625,0.5257530212402344,0.8313807845115662
33.97441009087488,hw5k_3957.jpg,1760,1120,1920,1376,0.6022705078125,56.41054916381836,0.3977294921875,0.3275146484375,0.25226134061813354,0.7702291011810303
33.95240319916047,hw5k_4957.jpg,1120,640,1376,896,0.392486572265625,86.50589752197266,0.607513427734375,0.1791839599609375,0.14052250981330872,0.7842361330986023
33.94753668620251,hw5k_743.jpg,480,1600,736,1856,0.83319091796875,40.7440071105957,0.16680908203125,0.70062255859375,0.5673829317092896,0.8098267912864685
33.92637777887285,hw5k_708.jpg,640,1920,896,2176,0.77716064453125,43.654266357421875,0.22283935546875,0.938751220703125,0.7803080081939697,0.8312191963195801
